Match ID,Competing Athlete,Competing Athlete ID,Opponent,Event,Method,Result,Weight,Stage,Year
10729,Dimitrius Souza,4960,Tiago Hilgemberg,Floripa Open,N/A,W,94KG,SF,2016
10732,Dimitrius Souza,4960,Kitner Moura,Floripa Open,Points,W,ABS,SF,2016
10851,Dimitrius Souza,4960,Márcio Silva,Brasileiro NoGi,RNC,W,91KG,4F,2016
10852,Dimitrius Souza,4960,Bruno Cuppari,Brasileiro NoGi,Points,W,91KG,SF,2016
10853,Dimitrius Souza,4960,Vitor Bonfim,Brasileiro NoGi,Points,W,91KG,F,2016
10860,Dimitrius Souza,4960,Bruno Leonardo,Brasileiro NoGi,Points,W,ABS,4F,2016
10863,Dimitrius Souza,4960,Kim TerraKim Terra,Brasileiro NoGi,Points,W,ABS,SF,2016
10864,Dimitrius Souza,4960,Max GimenisMax Gimenis,Brasileiro NoGi,Points,W,ABS,F,2016
10994,Dimitrius Souza,4960,Herico Hesley,BJJ Rio Pro,Points,W,94KG,4F,2016
11083,Dimitrius Souza,4960,Eduardo Inojosa,Grand Slam RJ,Points,W,94KG,R1,2016
11247,Dimitrius Souza,4960,Augusto FerrariAugusto Ferrari,South American,Choke from back,W,94KG,SF,2016
11834,Dimitrius Souza,4960,Andre Santos,BH Summer Open,Points,W,94KG,SF,2017
11835,Dimitrius Souza,4960,Henrique de Lima,BH Summer Open,Points,W,94KG,F,2017
11843,Dimitrius Souza,4960,Gustavo Silva,BH Summer Open,N/A,W,ABS,SF,2017
12223,Dimitrius Souza,4960,Ivan Tomic,Pan American,"Pts: 0x0, Adv",W,94KG,8F,2017
12229,Dimitrius Souza,4960,Joshua Bowlin,Pan American,Armbar,W,94KG,4F,2017
12431,Dimitrius Souza,4960,Leandro Santos,Floripa Fall Open,N/A,W,94KG,SF,2017
12432,Dimitrius Souza,4960,Marcus Ruiz,Floripa Fall Open,Armbar,W,94KG,F,2017
12704,Dimitrius Souza,4960,Hugo Campos,Brasileiro,N/A,W,ABS,RDS,2017
12705,Dimitrius Souza,4960,Italo Goncalves,Brasileiro,N/A,W,ABS,RDS,2017
12805,Dimitrius Souza,4960,Andre Silva,Brasileiro,N/A,W,94KG,R1,2017
12807,Dimitrius Souza,4960,Ivan Tomic,Brasileiro,N/A,W,94KG,4F,2017
12809,Dimitrius Souza,4960,Marcus Ruiz,Brasileiro,Submission,W,94KG,SF,2017
12889,Dimitrius Souza,4960,Marcos Alves,Salvador Spring O.,N/A,W,94KG,SF,2017
12893,Dimitrius Souza,4960,Italo Goncalves,Salvador Spring O.,N/A,W,ABS,SF,2017
13187,Dimitrius Souza,4960,Nick SchrockNick Schrock,World Champ.,Pts: 8x0,W,94KG,8F,2017
13194,Dimitrius Souza,4960,Adam WardzinskiAdam Wardzinski,World Champ.,Pts: 6x4,W,94KG,4F,2017
13258,Dimitrius Souza,4960,Marcos Goulart,Rio Winter Open,N/A,W,94KG,SF,2017
13259,Dimitrius Souza,4960,Victor Bomfim,Rio Winter Open,Points,W,94KG,F,2017
13266,Dimitrius Souza,4960,T. Gaia,Rio Winter Open,Points,W,ABS,SF,2017
13267,Dimitrius Souza,4960,Igor SilvaIgor Silva,Rio Winter Open,Points,W,ABS,F,2017
13297,Dimitrius Souza,4960,Fernando Toshio,SP BJJ Pro,N/A,W,94KG,SF,2017
13298,Dimitrius Souza,4960,Claudio CalasansClaudio Calasans,SP BJJ Pro,Pts: 4x2,W,94KG,F,2017
13504,Dimitrius Souza,4960,Henrique CardosoHenrique Cardoso,Curitiba W. Open,Points,W,94KG,RR,2017
13505,Dimitrius Souza,4960,Henrique Russi,Curitiba W. Open,Points,W,94KG,F,2017
13510,Dimitrius Souza,4960,Henrique CardosoHenrique Cardoso,Curitiba W. Open,N/A,W,ABS,SF,2017
13511,Dimitrius Souza,4960,Admilson GobiAdmilson Gobi,Curitiba W. Open,Armbar,W,ABS,F,2017
13563,Dimitrius Souza,4960,Gildasio Santana,Vitoria Open,Submission,W,94KG,SF,2017
13564,Dimitrius Souza,4960,Jhonathan Pio,Vitoria Open,Armbar,W,94KG,F,2017
13576,Dimitrius Souza,4960,Cesar Wanderley,Vitoria Open,Submission,W,ABS,SF,2017
13577,Dimitrius Souza,4960,Admilson GobiAdmilson Gobi,Vitoria Open,Armbar,W,ABS,F,2017
13753,Dimitrius Souza,4960,Igor SchneiderIgor Schneider,Sao Paulo Open,Points,W,ABS,SF,2017
14122,Dimitrius Souza,4960,Juan Marcel,Floripa Sp. Open,Submission,W,94KG,SF,2017
14123,Dimitrius Souza,4960,Henrique Lima,Floripa Sp. Open,N/A,W,94KG,F,2017
14124,Dimitrius Souza,4960,Henrique Lima,Floripa Sp. Open,N/A,W,ABS,SF,2017
14127,Dimitrius Souza,4960,Henrique CardosoHenrique Cardoso,Floripa Sp. Open,Triangle,W,ABS,F,2017
14372,Dimitrius Souza,4960,Manuel Neto,Grand Slam RJ,Pts: 7x0,W,94KG,R1,2017
14379,Dimitrius Souza,4960,Rafael VasconcelosRafael Vasconcelos,Grand Slam RJ,Pts: 2x0,W,94KG,4F,2017
14484,Dimitrius Souza,4960,Moises Fernandes,South American,Armbar,W,94KG,4F,2017
14486,Dimitrius Souza,4960,Marcus Vinicius,South American,Submission,W,94KG,SF,2017
14490,Dimitrius Souza,4960,Rodrigo Martins,South American,Points,W,ABS,R1,2017
14494,Dimitrius Souza,4960,Thiago SaThiago Sa,South American,N/A,W,ABS,4F,2017
14498,Dimitrius Souza,4960,Luan CarvalhoLuan Carvalho,South American,Points,W,ABS,SF,2017
15104,Dimitrius Souza,4960,Augusto Maciel,ACB S. American,Pts: 3x0,W,95KG,R1,2018
16271,Dimitrius Souza,4960,Jose Olivar,Brasileiro,Choke,W,94KG,R1,2018
16274,Dimitrius Souza,4960,Thiago Ozarias,Brasileiro,Submission,W,94KG,8F,2018
16278,Dimitrius Souza,4960,Vitor ToledoVitor Toledo,Brasileiro,Points,W,94KG,SF,2018
16578,Dimitrius Souza,4960,Joshua Bowlin,World Champ.,Points,W,94KG,8F,2018
20334,Dimitrius Souza,4960,Pedro AgrizziPedro Agrizzi,Brasileiro,Points,W,94KG,4F,2019
20338,Dimitrius Souza,4960,Horlando MonteiroHorlando Monteiro,Brasileiro,Choke from back,W,94KG,SF,2019
20693,Dimitrius Souza,4960,Pedro EliasPedro Elias,World Champ.,Referee Decision,W,94KG,R1,2019
22613,Dimitrius Souza,4960,Tony Passos,South American,Armbar,W,94KG,4F,2019
22616,Dimitrius Souza,4960,Gabriel VolanteGabriel Volante,South American,Referee Decision,W,94KG,F,2019
22623,Dimitrius Souza,4960,Van. Santos,South American,Armbar,W,ABS,R1,2019
23166,Dimitrius Souza,4960,Hygor BritoHygor Brito,European Open,"Pts: 2x2, Adv",W,94KG,4F,2020
24443,Dimitrius Souza,4960,Rafael LovatoRafael Lovato,BJJ Stars 4,Crucifix choke,W,94KG,SPF,2020
26797,Dimitrius Souza,4960,Rudson MateusRudson Mateus,BJJ Stars,"Pts: 0x0, Adv",W,94KG,SPF,2021
26876,Dimitrius Souza,4960,Pedro EliasPedro Elias,Big Deal Pro 3,Pts: 2x0,W,94KG,SPF,2021
27456,Dimitrius Souza,4960,Andre Franca,Sul Americano,Choke from back,W,94KG,4F,2021
27459,Dimitrius Souza,4960,Gustavo Borges,Sul Americano,Choke from back,W,94KG,SF,2021
27461,Dimitrius Souza,4960,Leon BritoLeon Brito,Sul Americano,Armbar,W,94KG,F,2021
28114,Dimitrius Souza,4960,Hygor BritoHygor Brito,Brasileiro,Referee Decision,W,94KG,4F,2021
28139,Dimitrius Souza,4960,Wellington LuisWellington Luis,Brasileiro,Referee Decision,W,ABS,8F,2021
28144,Dimitrius Souza,4960,Wallace CostaWallace Costa,Brasileiro,"Pts: 0x0, Adv",W,ABS,4F,2021
29594,Dimitrius Souza,4960,Gustavo Andrade,World Champ.,Armbar,W,94KG,R1,2021
29602,Dimitrius Souza,4960,Felipe Pimentel,World Champ.,Choke from back,W,94KG,4F,2021
31641,Dimitrius Souza,4960,Helton JoseHelton Jose,Pan American,Pts: 2x0,W,ABS,R2,2022
31747,Dimitrius Souza,4960,Tyrone Goncalves,Pan American,Points,W,94KG,R2,2022
31753,Dimitrius Souza,4960,Pedro EliasPedro Elias,Pan American,Choke from back,W,94KG,4F,2022
31758,Dimitrius Souza,4960,Pedro MarinhoPedro Marinho,Pan American,Armbar,W,94KG,SF,2022
33049,Dimitrius Souza,4960,Matheus GodoyMatheus Godoy,World Champ.,Choke from back,W,94KG,8F,2022
33053,Dimitrius Souza,4960,Harryson PereiraHarryson Pereira,World Champ.,Pts: 6x4,W,94KG,4F,2022
33058,Dimitrius Souza,4960,Pedro MachadoPedro Machado,World Champ.,Pts: 2x0,W,94KG,SF,2022
38479,Dimitrius Souza,4960,Uanderson FerreiraUanderson Ferreira,Pan American,Crucifix choke,W,ABS,8F,2023
38481,Dimitrius Souza,4960,Javier BarterJavier Barter,Pan American,Pts: 16x0,W,ABS,4F,2023
40546,Dimitrius Souza,4960,Catriel OliveiraCatriel Oliveira,World Champ.,Pts: 9x2,W,94KG,8F,2023
40554,Dimitrius Souza,4960,Roberto Dib,World Champ.,Pts: 7x0,W,94KG,4F,2023
7816,Geovanny Martinez,4996,Joe Soto,EBI 4,EBI/OT,L,65KG,4F,2015
7968,Geovanny Martinez,4996,Bruno FrazattoBruno Frazatto,ADCC,Pts: 2x0,L,66KG,SF,2015
7970,Geovanny Martinez,4996,Augusto MendesAugusto Mendes,ADCC,Toe hold,L,66KG,3RD,2015
8086,Geovanny Martinez,4996,Joao MiyaoJoao Miyao,GT Open,Pts: 4x2,L,ABS,SPF,2015
10303,Geovanny Martinez,4996,Bill CooperBill Cooper,EBI 7,EBI/OT,L,65KG,SF,2016
12573,Geovanny Martinez,4996,Bruno FrazattoBruno Frazatto,ADCC WC Trials,Pts: 5x0,L,66KG,SPF,2017
13917,Geovanny Martinez,4996,Paulo MiyaoPaulo Miyao,ADCC,Pts: 8x2,L,66KG,4F,2017
15191,Geovanny Martinez,4996,Jon CalestineJon Calestine,EBI 15,EBI/OT,L,65KG,F,2018
15868,Geovanny Martinez,4996,N. Ryan,Kasai Pro 2,Referee Decision,L,70KG,SPF,2018
17740,Geovanny Martinez,4996,Marcin Held,Quintet 3,Kneebar,L,ABS,SF,2018
18206,Geovanny Martinez,4996,Paulo MiyaoPaulo Miyao,Kasai Pro 4,Pts: 2x0,L,65KG,R2,2018
18209,Geovanny Martinez,4996,Frank RosenthalFrank Rosenthal,Kasai Pro 4,Pts: 1x0,L,65KG,R3,2018
21395,Geovanny Martinez,4996,Junny OcasioJunny Ocasio,Kasai Pro 6,Pts: 2x0,L,61KG,RR,2019
21887,Geovanny Martinez,4996,Matheus GabrielMatheus Gabriel,ADCC,Referee Decision,L,66KG,R1,2019
24888,Geovanny Martinez,4996,Kennedy MacielKennedy Maciel,WNO 5,Referee Decision,L,SPF,66KG,2020
26956,Geovanny Martinez,4996,Mikey MusumeciMikey Musumeci,Road to ADCC,Pts: 6x0,L,66KG,SPF,2021
27945,Geovanny Martinez,4996,Cole AbateCole Abate,WNO Champ.,Referee Decision,L,70KG,4F,2021
33335,Geovanny Martinez,4996,Marcelo FaustoMarcelo Fausto,Polaris 20,---,D,ABS,RR,2022
33342,Geovanny Martinez,4996,Mica GalvaoMica Galvao,Polaris 20,---,D,ABS,RR,2022
33353,Geovanny Martinez,4996,Fabricio AndreyFabricio Andrey,Polaris 20,---,D,ABS,RR,2022
35081,Geovanny Martinez,4996,Kennedy MacielKennedy Maciel,ADCC,RNC,L,66KG,R1,2022
42776,Geovanny Martinez,4996,Craig JonesCraig Jones,Quintet 4,Triangle armlock,L,ABS,NA,2023
48276,Geovanny Martinez,4996,Jordan Holy,ADCC WC Trials,Inside heel hook,L,66KG,R4,2024
55525,Geovanny Martinez,4996,Gianni GrippoGianni Grippo,M Character 5,Katagatame,L,65KG,SPF,2024
5685,Geovanny Martinez,4996,James Santiago,ADCC US Trials,RNC,W,66KG,R1,2014
5686,Geovanny Martinez,4996,Unknown,ADCC US Trials,Calf Slicer,W,66KG,4F,2014
5687,Geovanny Martinez,4996,Mark RamosMark Ramos,ADCC US Trials,Kimura,W,66KG,SF,2014
5688,Geovanny Martinez,4996,Ostap Manastyrski,ADCC US Trials,Darce choke,W,66KG,F,2014
6171,Geovanny Martinez,4996,Toni Pinedo,EBI,Heel hook,W,65KG,R1,2014
6174,Geovanny Martinez,4996,Erick Rios,EBI,Twister,W,65KG,4F,2014
6176,Geovanny Martinez,4996,B. Walensky,EBI,Calf slicer,W,65KG,SF,2014
6177,Geovanny Martinez,4996,Jeff GloverJeff Glover,EBI,EBI/OT,W,65KG,F,2014
6292,Geovanny Martinez,4996,Javier Cardenez,EBI 2,Heel hook,W,61KG,R1,2014
6294,Geovanny Martinez,4996,Kerry Phan,EBI 2,RNC,W,61KG,4F,2014
6296,Geovanny Martinez,4996,R. Alarcon,EBI 2,Calf slicer,W,61KG,SF,2014
6298,Geovanny Martinez,4996,Fabbio PassosFabbio Passos,EBI 2,Calf slicer,W,61KG,F,2014
7806,Geovanny Martinez,4996,Sergio Perez,EBI 4,RNC,W,65KG,R1,2015
7963,Geovanny Martinez,4996,Alexandre VieiraAlexandre Vieira,ADCC,Armbar,W,66KG,R1,2015
7967,Geovanny Martinez,4996,Jeff GloverJeff Glover,ADCC,Pts: 5x0,W,66KG,4F,2015
9407,Geovanny Martinez,4996,Luiz TostaLuiz Tosta,Polaris 3,---,D,64KG,SPF,2016
10297,Geovanny Martinez,4996,Mike Main,EBI 7,Heel hook,W,65KG,R1,2016
10301,Geovanny Martinez,4996,Rafael Domingos,EBI 7,Triangle,W,65KG,4F,2016
10691,Geovanny Martinez,4996,Sergio Hernandez,Guatemala Open,Heel hook,W,ABS,SPF,2016
11257,Geovanny Martinez,4996,K. Woodmansee,EBI 10,Darce choke,W,61KG,R1,2016
11265,Geovanny Martinez,4996,Marcelo CohenMarcelo Cohen,EBI 10,Outside heel hook,W,61KG,4F,2016
11269,Geovanny Martinez,4996,Ricky Lule,EBI 10,Katagatame,W,61KG,SF,2016
11271,Geovanny Martinez,4996,Eddie CummingsEddie Cummings,EBI 10,EBI/OT,W,61KG,F,2016
13911,Geovanny Martinez,4996,Kamil Wilk,ADCC,Pts: 3x2,W,66KG,E1,2017
15181,Geovanny Martinez,4996,Pablo Alfonso,EBI 15,Calf slicer,W,65KG,R1,2018
15187,Geovanny Martinez,4996,Ashley WilliamsAshley Williams,EBI 15,EBI/OT,W,65KG,4F,2018
15189,Geovanny Martinez,4996,Rafael Domingos,EBI 15,EBI/OT,W,65KG,SF,2018
16920,Geovanny Martinez,4996,Satoshi Ishii,Quintet II,---,D,ABS,N/A,2018
16927,Geovanny Martinez,4996,H. Rida,Quintet II,Guillotine,W,ABS,N/A,2018
16928,Geovanny Martinez,4996,Hideo Tokoro,Quintet II,---,D,ABS,N/A,2018
17624,Geovanny Martinez,4996,Alex Seaver,Subversiv,Gogoplata,W,ABS,SF,2018
17739,Geovanny Martinez,4996,Gregor GracieGregor Gracie,Quintet 3,Kimura,W,ABS,SF,2018
18202,Geovanny Martinez,4996,Bruno FrazattoBruno Frazatto,Kasai Pro 4,Pts: 3x2,W,65KG,R1,2018
21015,Geovanny Martinez,4996,Joao MiyaoJoao Miyao,Subversiv 2,EBI/OT,W,65KG,SPF,2019
21396,Geovanny Martinez,4996,M. Imanari,Kasai Pro 6,Pts: 9x1,W,61KG,RR,2019
21398,Geovanny Martinez,4996,Jon CalestineJon Calestine,Kasai Pro 6,---,D,61KG,RR,2019
24115,Geovanny Martinez,4996,Paulo MiyaoPaulo Miyao,WNO 4,Referee Decision,W,65KG,SPF,2020
25206,Geovanny Martinez,4996,Junny OcasioJunny Ocasio,WNO 6,Referee Decision,W,65KG,SPF,2021
27208,Geovanny Martinez,4996,Bradley Hill,Polaris Squads,---,D,ABS,RR,2021
27214,Geovanny Martinez,4996,Bradley Hill,Polaris Squads,---,D,ABS,RR,2021
27219,Geovanny Martinez,4996,Darragh OConaillDarragh OConaill,Polaris Squads,---,D,ABS,RR,2021
27225,Geovanny Martinez,4996,Dan Strauss,Polaris Squads,Injury,W,ABS,RR,2021
42766,Geovanny Martinez,4996,Daisuke NakamuraDaisuke Nakamura,Quintet 4,---,D,ABS,NA,2023
48252,Geovanny Martinez,4996,Hayden Buckner,ADCC WC Trials,Inside heel hook,W,66KG,R2,2024
48267,Geovanny Martinez,4996,Isaac Agabin,ADCC WC Trials,RNC,W,66KG,R3,2024
50099,Geovanny Martinez,4996,Nicolas Renier,ADXC 4,Inside heel hook,W,NA,SPF,2024
54242,Geovanny Martinez,4996,Dylan Garofalo,AIGA USA,Points,W,65KG,RR,2024
5536,Joao Pedro Rodrigues,5114,Ivaniel OliveiraIvaniel Oliveira,Brasileiro,Pts: 10x6,L,57KG,F,2014
5730,Joao Pedro Rodrigues,5114,Jorge Elias,World Champ.,Adv,L,57KG,RDS,2014
6021,Joao Pedro Rodrigues,5114,Thomas LisboaThomas Lisboa,NoGi Worlds,Crucifix choke,L,61KG,SF,2014
6788,Joao Pedro Rodrigues,5114,Paulo MiyaoPaulo Miyao,Pan American,Armbar,L,64KG,SF,2015
8130,Joao Pedro Rodrigues,5114,Samir ChantreSamir Chantre,Dallas NoGi Open,"Pts: 0x0, Adv",L,67KG,F,2015
8244,Joao Pedro Rodrigues,5114,Joao MiyaoJoao Miyao,Grand Slam LA,Choke from back,L,62KG,F,2015
9231,Joao Pedro Rodrigues,5114,Mikey MusumeciMikey Musumeci,Pan American,Choke from back,L,57KG,SF,2016
10879,Joao Pedro Rodrigues,5114,Lucas PinheiroLucas Pinheiro,F2W 17,Katagatame,L,64KG,SPF,2016
14652,Joao Pedro Rodrigues,5114,Joao MiyaoJoao Miyao,NoGi Worlds,Pts: 14x0,L,61KG,SF,2017
15364,Joao Pedro Rodrigues,5114,Tomoyuki HashimotoTomoyuki Hashimoto,Pan American,Pts: 6x4,L,58KG,4F,2018
16340,Joao Pedro Rodrigues,5114,Ary FariasAry Farias,ACBJJ 13,Kneebar,L,60KG,SPF,2018
16682,Joao Pedro Rodrigues,5114,Lucas PinheiroLucas Pinheiro,American Nat. NG,Katagatame,L,61KG,F,2018
16694,Joao Pedro Rodrigues,5114,Lucas PinheiroLucas Pinheiro,American Nat.,Choke,L,64KG,F,2018
17258,Joao Pedro Rodrigues,5114,Joao MiyaoJoao Miyao,Las Vegas Open,Armbar,L,64KG,F,2018
18424,Joao Pedro Rodrigues,5114,Deandre CorbeDeandre Corbe,Nashville Fall Open,Choke from back,L,70KG,F,2018
18581,Joao Pedro Rodrigues,5114,Cleber SousaCleber Sousa,NoGi Worlds,Armbar,L,61KG,4F,2018
23987,Joao Pedro Rodrigues,5114,Fernando Soares,Austin Open,Pts: 6x2,L,64KG,RR,2020
28773,Joao Pedro Rodrigues,5114,Willis NunesWillis Nunes,F2W 186,Referee Decision,L,60KG,SPF,2021
54550,Joao Pedro Rodrigues,5114,Roiter LimaRoiter Lima,NoGi Pan,Toe hold,L,61KG,4F,2024
55931,Joao Pedro Rodrigues,5114,Shoya Ishiguro,World NoGi,Kneebar,L,61KG,R1,2024
5325,Joao Pedro Rodrigues,5114,Takahito Yoshioka,Pan American,Pts: 2x0,W,57KG,R1,2014
5329,Joao Pedro Rodrigues,5114,Fabbio PassosFabbio Passos,Pan American,"Pts: 2x2, Adv",W,57KG,4F,2014
5331,Joao Pedro Rodrigues,5114,Koji ShibamotoKoji Shibamoto,Pan American,Choke from back,W,57KG,SF,2014
5333,Joao Pedro Rodrigues,5114,Milton BastosMilton Bastos,Pan American,"Pts: 0x0, Pen",W,57KG,F,2014
5534,Joao Pedro Rodrigues,5114,Unknown,Brasileiro,Points,W,57KG,4F,2014
5535,Joao Pedro Rodrigues,5114,Leandro EscobarLeandro Escobar,Brasileiro,Pts: 7x4,W,57KG,SF,2014
6020,Joao Pedro Rodrigues,5114,Unknown,NoGi Worlds,Points,W,61KG,4F,2014
6786,Joao Pedro Rodrigues,5114,Yuto Hirao,Pan American,Referee Decision,W,64KG,4F,2015
9686,Joao Pedro Rodrigues,5114,Washington Lima,SA Open NoGi,Points,W,64KG,F,2016
15041,Joao Pedro Rodrigues,5114,Luis Ninja,Atlanta W. Open,Choke from back,W,64KG,SF,2018
15042,Joao Pedro Rodrigues,5114,Carlos Perez,Atlanta W. Open,Points,W,64KG,F,2018
15584,Joao Pedro Rodrigues,5114,Perez Figueiroa,Chicago Sp. Open,Choke from back,W,64KG,SF,2018
15585,Joao Pedro Rodrigues,5114,Rene Lopez,Chicago Sp. Open,Adv,W,64KG,F,2018
15768,Joao Pedro Rodrigues,5114,Daniel Keane,Washington SPO,Darce choke,W,64KG,F,2018
15960,Joao Pedro Rodrigues,5114,Tadashi Takashima,NY Spring Open,Points,W,64KG,SF,2018
15961,Joao Pedro Rodrigues,5114,Daniel Keane,NY Spring Open,Points,W,64KG,F,2018
17254,Joao Pedro Rodrigues,5114,Daniel Santos,Las Vegas Open,N/A,W,64KG,4F,2018
17257,Joao Pedro Rodrigues,5114,Adam Adshead,Las Vegas Open,N/A,W,64KG,SF,2018
23964,Joao Pedro Rodrigues,5114,Henrique Rossi,F2W 151,Referee Decision,W,61KG,SPF,2020
23985,Joao Pedro Rodrigues,5114,Vinny Saenz,Austin Open,Referee Decision,W,64KG,RR,2020
55698,Joao Pedro Rodrigues,5114,Jorge Vasquez,Waco Open,Pts: 3x0,W,70KG,RR,2024
55700,Joao Pedro Rodrigues,5114,Jorge Vasquez,Waco Open,Choke from back,W,70KG,F,2024
55712,Joao Pedro Rodrigues,5114,Matheus Cunha,Waco NGO,Pts: 6x0,W,67KG,RR,2024
55713,Joao Pedro Rodrigues,5114,Fabian Ramirez,Waco NGO,"Pts: 0x0, Adv",W,67KG,F,2024
56925,Joao Pedro Rodrigues,5114,D. Giadoo,SHunter Pro,Referee Decision,W,NA,SPF,2025
9336,Guilherme Augusto,5417,Leo NogueiraLeo Nogueira,Pan American,Points,L,94KG,SF,2016
9387,Guilherme Augusto,5417,Leandro LoLeandro Lo,Pan American,Pts: 3x0,L,ABS,8F,2016
9481,Guilherme Augusto,5417,Felipe PenaFelipe Pena,Marianas Open,Pts: 2x0,L,ABS,4F,2016
9834,Guilherme Augusto,5417,Rodrigo CavacaRodrigo Cavaca,Brasileiro,Adv,L,ABS,4F,2016
10050,Guilherme Augusto,5417,Jackson SousaJackson Sousa,World Champ.,Pts: 9x0,L,94KG,SF,2016
10592,Guilherme Augusto,5417,Erberth SantosErberth Santos,Sao Paulo Open,Referee Decision,L,100KG,F,2016
11224,Guilherme Augusto,5417,Erberth SantosErberth Santos,South American,Points,L,ABS,SF,2016
13024,Guilherme Augusto,5417,Felipe BezerraFelipe Bezerra,World Champ.,"Pts: 0x0, Adv",L,ABS,R1,2017
13198,Guilherme Augusto,5417,Leandro LoLeandro Lo,World Champ.,Pts: 8x0,L,94KG,SF,2017
13752,Guilherme Augusto,5417,Erberth SantosErberth Santos,Sao Paulo Open,N/A,L,ABS,SF,2017
14125,Guilherme Augusto,5417,Henrique CardosoHenrique Cardoso,Floripa Sp. Open,Armbar,L,ABS,4F,2017
14382,Guilherme Augusto,5417,Patrick GaudioPatrick Gaudio,Grand Slam RJ,Referee Decision,L,94KG,F,2017
15111,Guilherme Augusto,5417,Fellipe AndrewFellipe Andrew,ACB S. American,Points,L,95KG,F,2018
15117,Guilherme Augusto,5417,Igor SchneiderIgor Schneider,ACB S. American,Referee Decision,L,ABS,R1,2018
16277,Guilherme Augusto,5417,Fellipe AndrewFellipe Andrew,Brasileiro,Kneebar,L,94KG,SF,2018
16791,Guilherme Augusto,5417,Erberth SantosErberth Santos,Mundial CBJJE,Submission,L,ABS,SF,2018
19680,Guilherme Augusto,5417,Max GimenisMax Gimenis,Pan American,Bow and arrow,L,O100KG,SF,2019
20352,Guilherme Augusto,5417,Fellipe AndrewFellipe Andrew,Brasileiro,Botinha,L,100KG,SF,2019
20719,Guilherme Augusto,5417,Mahamed AlyMahamed Aly,World Champ.,Pts: 2x0,L,100KG,SF,2019
21471,Guilherme Augusto,5417,Dany GerardDany Gerard,Las Vegas Open,Armbar,L,ABS,4F,2019
22232,Guilherme Augusto,5417,R. EvangelistaR. Evangelista,Houston FO,"Pts: 0x0, Adv",L,O100KG,F,2019
23854,Guilherme Augusto,5417,Gabriel AlmeidaGabriel Almeida,3CG Kumite IV,Referee Decision,L,ABS,4F,2020
23969,Guilherme Augusto,5417,Roberto JimenezRoberto Jimenez,Kumite 6,Choke from back,L,ABS,4F,2020
24136,Guilherme Augusto,5417,Devhonte JohnsonDevhonte Johnson,Pan American,"Pts: 0x0, Adv",L,ABS,8F,2020
24993,Guilherme Augusto,5417,Devhonte JohnsonDevhonte Johnson,F2W 159,Referee Decision,L,94KG,SPF,2020
25590,Guilherme Augusto,5417,Anderson MunisAnderson Munis,Grand Slam AD,Referee Decision,L,120KG,4F,2021
25659,Guilherme Augusto,5417,Ithalo Lopes,WP BR Qualifier,Referee Decision,L,94KG,RR,2021
25663,Guilherme Augusto,5417,Patrick GaudioPatrick Gaudio,WP BR Qualifier,Pts: 4x1,L,94KG,RR,2021
25889,Guilherme Augusto,5417,Max GimenisMax Gimenis,F2W 170,Referee Decision,L,124KG,SPF,2021
27023,Guilherme Augusto,5417,Victor HugoVictor Hugo,F2W 178,Referee Decision,L,124KG,SPF,2021
27558,Guilherme Augusto,5417,Gustavo BatistaGustavo Batista,Pan American,Katagatame,L,ABS,SF,2021
27671,Guilherme Augusto,5417,Fellipe AndrewFellipe Andrew,Pan American,Pts: 2x0,L,100KG,F,2021
33085,Guilherme Augusto,5417,Gutemberg PereiraGutemberg Pereira,World Champ.,Referee Decision,L,O100KG,SF,2022
33102,Guilherme Augusto,5417,Victor HugoVictor Hugo,World Champ.,Pts: 2x0,L,ABS,8F,2022
38485,Guilherme Augusto,5417,Erich MunisErich Munis,Pan American,Choke from back,L,ABS,SF,2023
38639,Guilherme Augusto,5417,Yatan BuenoYatan Bueno,Pan American,"Pts: 0x0, Adv",L,O100KG,SF,2023
40097,Guilherme Augusto,5417,R. EvangelistaR. Evangelista,Houston Open,Points,L,O100KG,SF,2023
40118,Guilherme Augusto,5417,Pedro AlexPedro Alex,Houston Open,Points,L,ABS,F,2023
40585,Guilherme Augusto,5417,Victor HugoVictor Hugo,World Champ.,RNC,L,O100KG,SF,2023
40694,Guilherme Augusto,5417,Luis OliveiraLuis Oliveira,World Champ.,Pts: 6x4,L,ABS,8F,2023
43561,Guilherme Augusto,5417,Inacio SantosInacio Santos,NoGi Pan,Pts: 3x0,L,O97KG,SF,2023
47891,Guilherme Augusto,5417,Carlos HenriqueCarlos Henrique,Dallas Open,Pts: 2x0,L,ABS,F,2024
47994,Guilherme Augusto,5417,Gutemberg PereiraGutemberg Pereira,Pan American,Pts: 9x0,L,ABS,SF,2024
48137,Guilherme Augusto,5417,Gutemberg PereiraGutemberg Pereira,Pan American,Pts: 8x2,L,O100KG,SF,2024
50525,Guilherme Augusto,5417,Pedro AlexPedro Alex,World Champ.,Pts: 5x2,L,O100KG,SF,2024
50542,Guilherme Augusto,5417,Roberto JimenezRoberto Jimenez,World Champ.,Choke from back,L,ABS,R1,2024
7693,Guilherme Augusto,5417,Augusto Maciel,GP Minas,Pts: 11x0,W,ABS,SF,2015
7694,Guilherme Augusto,5417,Leonardo Moura,GP Minas,Pts: 4x0,W,ABS,F,2015
7695,Guilherme Augusto,5417,Augusto Maciel,GP Minas,Americana,W,88KG,SF,2015
7696,Guilherme Augusto,5417,Romes,GP Minas,DQ,W,88KG,F,2015
